Date,Open,High,Low,Close
2014-03-19,1.39293,1.39324,1.38097,1.38181
2014-03-20,1.3818,1.38448,1.37494,1.37786
2014-03-21,1.37787,1.38106,1.37657,1.37919
2014-03-23,1.37968,1.38063,1.37881,1.37969
2014-03-24,1.37968,1.38754,1.37604,1.38362
2014-03-25,1.38364,1.38469,1.37491,1.38199
2014-03-26,1.382,1.38233,1.37766,1.37856
2014-03-27,1.37855,1.37968,1.37286,1.37405
2014-03-28,1.37406,1.3773,1.37048,1.37504
2014-03-30,1.37612,1.37636,1.37451,1.37531
2014-03-31,1.3753,1.38067,1.37216,1.3774
2014-04-01,1.37739,1.38155,1.37692,1.37933
2014-04-02,1.37933,1.38202,1.37532,1.37665
2014-04-03,1.37666,1.38064,1.36982,1.37227
2014-04-04,1.37227,1.37308,1.36728,1.37016
2014-04-06,1.36964,1.37041,1.36943,1.37036
2014-04-07,1.37036,1.37486,1.36972,1.3742
2014-04-08,1.3742,1.38115,1.37374,1.37929
2014-04-09,1.3793,1.38619,1.37799,1.38523
2014-04-10,1.38523,1.3899,1.3836,1.38865
2014-04-11,1.38866,1.39056,1.38635,1.38843
2014-04-13,1.38433,1.38606,1.38416,1.3847
2014-04-14,1.38471,1.3863,1.38081,1.38155
2014-04-15,1.38153,1.38331,1.37903,1.3811
2014-04-16,1.38111,1.38508,1.38037,1.38237
2014-04-17,1.38236,1.38645,1.38105,1.38105
2014-04-18,1.38105,1.38223,1.38077,1.38077
2014-04-20,1.38121,1.38173,1.38106,1.38141
2014-04-21,1.38142,1.38304,1.37871,1.37916
2014-04-22,1.37916,1.38248,1.3785,1.38069
2014-04-23,1.3807,1.38546,1.38003,1.3817
2014-04-24,1.3817,1.38429,1.37914,1.38303
2014-04-25,1.38304,1.38482,1.38267,1.38329
2014-04-27,1.38447,1.38447,1.38357,1.3839
2014-04-28,1.38389,1.38794,1.38147,1.38518
2014-04-29,1.38518,1.38791,1.38055,1.3813
2014-04-30,1.38129,1.38765,1.3775,1.38678
2014-05-01,1.3868,1.38892,1.38628,1.38699
2014-05-02,1.38698,1.38813,1.38122,1.38706
2014-05-04,1.38818,1.38838,1.3871,1.38717
2014-05-05,1.38716,1.3886,1.38645,1.38746
2014-05-06,1.38746,1.39512,1.38721,1.39291
2014-05-07,1.39291,1.39385,1.39092,1.39105
2014-05-08,1.39105,1.39933,1.38331,1.38425
2014-05-09,1.38427,1.38437,1.37451,1.37553
2014-05-11,1.37526,1.3761,1.37522,1.37603
2014-05-12,1.37603,1.37748,1.37494,1.37554
2014-05-13,1.37555,1.37714,1.36891,1.37078
2014-05-14,1.37077,1.37308,1.36979,1.37176
2014-05-15,1.37175,1.37322,1.36484,1.37169
2014-05-16,1.37169,1.37268,1.36853,1.36926
2014-05-18,1.36927,1.37029,1.36926,1.37029
2014-05-19,1.37029,1.37341,1.36986,1.37124
2014-05-20,1.37124,1.37138,1.3678,1.37033
2014-05-21,1.37033,1.37231,1.36345,1.36817
2014-05-22,1.36819,1.3687,1.36452,1.36533
2014-05-23,1.36532,1.36534,1.36156,1.36275
2014-05-25,1.36233,1.36307,1.36145,1.36275
2014-05-26,1.36275,1.36544,1.36155,1.36518
2014-05-27,1.36519,1.36685,1.36125,1.36336
2014-05-28,1.36337,1.36378,1.35885,1.35919
2014-05-29,1.35919,1.36255,1.35862,1.36026
2014-05-30,1.36027,1.365,1.35984,1.3632
2014-06-01,1.36359,1.36373,1.36221,1.36287
2014-06-02,1.36287,1.36361,1.35881,1.35965
2014-06-03,1.35965,1.36478,1.35875,1.36208
2014-06-04,1.36208,1.36387,1.35965,1.36025
2014-06-05,1.36024,1.36698,1.3503,1.36603
2014-06-06,1.36603,1.36765,1.3621,1.36418
2014-06-08,1.36432,1.36484,1.36426,1.36477
2014-06-09,1.36476,1.36687,1.35826,1.35923
2014-06-10,1.35925,1.36018,1.35335,1.35392
2014-06-11,1.35391,1.35571,1.35215,1.35357
2014-06-12,1.35359,1.35719,1.35123,1.35505
2014-06-13,1.35505,1.3579,1.3521,1.35354
2014-06-15,1.35406,1.35407,1.3531,1.35359
2014-06-16,1.35359,1.35794,1.3513,1.35757
2014-06-17,1.35757,1.3587,1.35364,1.35487
2014-06-18,1.35489,1.35993,1.35417,1.35895
2014-06-19,1.35896,1.36434,1.35848,1.36101
2014-06-20,1.361,1.36339,1.35643,1.35992
2014-06-22,1.35888,1.35964,1.35888,1.3591
2014-06-23,1.3591,1.36135,1.35741,1.36
2014-06-24,1.36002,1.36277,1.35834,1.36058
2014-06-25,1.36059,1.36511,1.36005,1.36278
2014-06-26,1.36279,1.36413,1.35762,1.36114
2014-06-27,1.36114,1.36505,1.361,1.36482
2014-06-29,1.36435,1.36477,1.36425,1.36434
2014-06-30,1.36434,1.36977,1.36402,1.3692
2014-07-01,1.36913,1.37004,1.36755,1.36802
2014-07-02,1.36802,1.36812,1.364,1.36531
2014-07-03,1.36531,1.36642,1.3596,1.36088
2014-07-04,1.36086,1.36112,1.35855,1.35944
2014-07-06,1.35945,1.35966,1.3584,1.3588
2014-07-07,1.35881,1.36091,1.35759,1.36058
2014-07-08,1.36058,1.36173,1.35882,1.36167
2014-07-09,1.36166,1.36483,1.36022,1.36432
2014-07-10,1.36433,1.36507,1.35891,1.36042
2014-07-11,1.36041,1.36247,1.35919,1.36054
2014-07-13,1.35989,1.36076,1.35989,1.36022
2014-07-14,1.36023,1.36402,1.35974,1.36217
2014-07-15,1.36217,1.36281,1.3562,1.35706
2014-07-16,1.35705,1.35711,1.3521,1.35281
2014-07-17,1.35281,1.35401,1.35127,1.35186
2014-07-18,1.35186,1.3536,1.3491,1.35231
2014-07-20,1.35283,1.35319,1.35247,1.35303
2014-07-21,1.35304,1.3549,1.3513,1.35221
2014-07-22,1.35222,1.35296,1.3459,1.34667
2014-07-23,1.34668,1.34741,1.34549,1.3461
2014-07-24,1.3461,1.34849,1.34382,1.34652
2014-07-25,1.34652,1.34756,1.34214,1.34285
2014-07-27,1.34305,1.34343,1.34272,1.34287
2014-07-28,1.34288,1.34438,1.34269,1.34373
2014-07-29,1.34374,1.34445,1.34042,1.34098
2014-07-30,1.341,1.34154,1.33669,1.33945
2014-07-31,1.33946,1.34006,1.33716,1.3389
2014-08-01,1.33889,1.34447,1.33785,1.34262
2014-08-03,1.343,1.34329,1.34231,1.3428
2014-08-04,1.34281,1.34311,1.34094,1.34216
2014-08-05,1.34216,1.34248,1.33582,1.33714
2014-08-06,1.33714,1.33878,1.3333,1.33796
2014-08-07,1.33797,1.33936,1.33371,1.33572
2014-08-08,1.33572,1.34324,1.33435,1.34085
2014-08-10,1.34077,1.34113,1.34032,1.34043
2014-08-11,1.34042,1.34084,1.33803,1.33822
2014-08-12,1.33821,1.3383,1.3336,1.33648
2014-08-13,1.33648,1.34151,1.33423,1.33657
2014-08-14,1.33657,1.34077,1.33484,1.33613
2014-08-15,1.33613,1.34117,1.33587,1.33976
2014-08-17,1.33908,1.33984,1.3388,1.33895
2014-08-18,1.33895,1.33991,1.33529,1.336
2014-08-19,1.336,1.33605,1.33133,1.33203
2014-08-20,1.33203,1.33217,1.32553,1.3259
2014-08-21,1.32591,1.32884,1.32417,1.32785
2014-08-22,1.32784,1.32966,1.32206,1.32392
2014-08-24,1.31948,1.32043,1.31854,1.31971
2014-08-25,1.31973,1.32103,1.31789,1.3186
2014-08-26,1.31861,1.32147,1.31646,1.31697
2014-08-27,1.31696,1.32098,1.31526,1.31919
2014-08-28,1.31919,1.32208,1.31597,1.31841
2014-08-29,1.3184,1.3196,1.31311,1.31311
2014-08-31,1.31272,1.31348,1.31245,1.31268
2014-09-01,1.31267,1.31454,1.3119,1.31311
2014-09-02,1.3131,1.31367,1.31102,1.31311
2014-09-03,1.31309,1.31599,1.3122,1.3148
2014-09-04,1.3148,1.31539,1.29202,1.29298
2014-09-05,1.293,1.29878,1.29248,1.29505
2014-09-07,1.29556,1.29583,1.29491,1.29518
2014-09-08,1.29518,1.2959,1.28814,1.28912
2014-09-09,1.28912,1.29574,1.28594,1.2941
2014-09-10,1.29409,1.29629,1.28838,1.29167
2014-09-11,1.29166,1.29517,1.2897,1.29224
2014-09-12,1.29224,1.29793,1.29088,1.29616
2014-09-14,1.29719,1.29727,1.29587,1.29595
2014-09-15,1.29595,1.29691,1.29086,1.29384
2014-09-16,1.29385,1.2995,1.29223,1.29579
2014-09-17,1.29579,1.29813,1.28344,1.28488
2014-09-18,1.28489,1.29302,1.28485,1.29202
2014-09-19,1.29202,1.29288,1.28275,1.28281
2014-09-21,1.28331,1.28442,1.28257,1.28398
2014-09-22,1.28396,1.28677,1.28162,1.28501
2014-09-23,1.28501,1.29012,1.28394,1.28488
2014-09-24,1.28489,1.28636,1.27741,1.27767
2014-09-25,1.27768,1.27832,1.2697,1.2755
2014-09-26,1.27549,1.276,1.26769,1.2682
2014-09-28,1.26808,1.26834,1.26664,1.26753
2014-09-29,1.26755,1.27147,1.26636,1.269
2014-09-30,1.26898,1.27022,1.2571,1.26276
2014-10-01,1.2628,1.26396,1.25836,1.26216
2014-10-02,1.26216,1.26987,1.26138,1.26681
2014-10-03,1.26681,1.2669,1.25005,1.25145
2014-10-05,1.25107,1.2515,1.25089,1.25124
2014-10-06,1.25126,1.26749,1.25121,1.26432
2014-10-07,1.26431,1.26833,1.25837,1.26647
2014-10-08,1.26648,1.27548,1.26226,1.27406
2014-10-09,1.27405,1.27913,1.2664,1.26881
2014-10-10,1.26882,1.2716,1.26054,1.26268
2014-10-12,1.26311,1.26474,1.26201,1.26396
2014-10-13,1.26397,1.27679,1.26336,1.27217
2014-10-14,1.27216,1.27314,1.26315,1.26412
2014-10-15,1.26412,1.28865,1.26247,1.28202
2014-10-16,1.28202,1.28449,1.27057,1.28042
2014-10-17,1.28043,1.28369,1.27436,1.27589
2014-10-19,1.27507,1.27599,1.27364,1.27473
2014-10-20,1.27473,1.28168,1.27312,1.27941
2014-10-21,1.27942,1.28401,1.27064,1.27136
2014-10-22,1.27136,1.27396,1.26372,1.26415
2014-10-23,1.26415,1.26766,1.26137,1.26492
2014-10-24,1.26492,1.26957,1.26349,1.26688
2014-10-26,1.26754,1.26857,1.26719,1.26758
2014-10-27,1.26759,1.27231,1.26657,1.27022
2014-10-28,1.27022,1.27648,1.26845,1.27369
2014-10-29,1.2737,1.27705,1.26264,1.26316
2014-10-30,1.26318,1.26329,1.25474,1.2609
2014-10-31,1.26088,1.26089,1.2486,1.25235
2014-11-02,1.25067,1.25138,1.25017,1.25018
2014-11-03,1.25019,1.25112,1.24396,1.24921
2014-11-04,1.24921,1.25773,1.24901,1.25516
2014-11-05,1.25516,1.25669,1.24572,1.24775
2014-11-06,1.24774,1.25333,1.23648,1.23803
2014-11-07,1.238,1.24694,1.2358,1.24533
2014-11-09,1.24722,1.24801,1.24598,1.246
2014-11-10,1.24599,1.25091,1.24181,1.24259
2014-11-11,1.24257,1.24991,1.23943,1.24756
2014-11-12,1.24756,1.24978,1.24194,1.24298
2014-11-13,1.24298,1.24915,1.24279,1.24735
2014-11-14,1.24736,1.25463,1.23985,1.25249
2014-11-16,1.25301,1.25321,1.25139,1.25211
2014-11-17,1.25211,1.25774,1.24435,1.245
2014-11-18,1.245,1.2545,1.24491,1.25322
2014-11-19,1.25322,1.25985,1.25123,1.25405
2014-11-20,1.25404,1.25752,1.25042,1.25431
2014-11-21,1.2543,1.25682,1.2375,1.23871
2014-11-23,1.23627,1.23753,1.23622,1.23715
2014-11-24,1.23716,1.24446,1.23716,1.24338
2014-11-25,1.24339,1.24869,1.24018,1.24795
2014-11-26,1.24795,1.25312,1.24437,1.25042
2014-11-27,1.25042,1.25235,1.24558,1.24595
2014-11-28,1.24596,1.24902,1.24263,1.24497
2014-11-30,1.24631,1.24641,1.24317,1.24365
2014-12-01,1.24368,1.25067,1.24194,1.24699
2014-12-02,1.24699,1.24762,1.23769,1.23876
2014-12-03,1.23876,1.23905,1.23012,1.2314
2014-12-04,1.2314,1.24563,1.22795,1.23857
2014-12-05,1.23855,1.23931,1.22709,1.22825
2014-12-07,1.22864,1.23027,1.22804,1.22938
2014-12-08,1.22935,1.23439,1.22472,1.23147
2014-12-09,1.23147,1.24475,1.2292,1.2388
2014-12-10,1.2388,1.24866,1.23622,1.24804
2014-12-11,1.24803,1.24951,1.23702,1.23931
2014-12-12,1.23931,1.24851,1.23843,1.24595
2014-12-14,1.2474,1.24777,1.24562,1.24638
2014-12-15,1.24638,1.24786,1.24146,1.24402
2014-12-16,1.24401,1.25699,1.24355,1.25106
2014-12-17,1.25106,1.25159,1.23209,1.23368
2014-12-18,1.23367,1.23524,1.22657,1.22883
2014-12-19,1.22883,1.23022,1.22201,1.22265
2014-12-21,1.22229,1.22264,1.22198,1.22245
2014-12-22,1.22245,1.22725,1.22166,1.2223
2014-12-23,1.22231,1.22456,1.21646,1.21752
2014-12-24,1.21752,1.22201,1.21695,1.21911
2014-12-25,1.21917,1.22283,1.21869,1.22079
2014-12-26,1.22075,1.22218,1.21686,1.21777
2014-12-28,1.21792,1.21804,1.21672,1.21682
2014-12-29,1.21682,1.2221,1.21429,1.21533
2014-12-30,1.21535,1.21873,1.21239,1.21613
2014-12-31,1.21613,1.21697,1.20968,1.20976
2015-01-01,1.21038,1.21073,1.20783,1.20869
2015-01-02,1.20871,1.2089,1.20004,1.20017
2015-01-04,1.19495,1.19537,1.18677,1.19469
2015-01-05,1.19469,1.19762,1.18872,1.19374
2015-01-06,1.19374,1.19687,1.18461,1.18722
2015-01-07,1.18722,1.18966,1.18022,1.18337
2015-01-08,1.18337,1.18475,1.17543,1.1792
2015-01-09,1.1792,1.1846,1.17629,1.18406
2015-01-11,1.18452,1.18699,1.1845,1.18697
2015-01-12,1.18697,1.18708,1.17861,1.18318
2015-01-13,1.18319,1.18596,1.17531,1.1777
2015-01-14,1.17771,1.18464,1.17273,1.1784
2015-01-15,1.1784,1.17903,1.15675,1.1636
2015-01-16,1.16361,1.16487,1.146,1.15626
2015-01-18,1.15515,1.15735,1.15515,1.15612
2015-01-19,1.15614,1.16388,1.15514,1.15947
2015-01-20,1.15946,1.1615,1.15405,1.15454
2015-01-21,1.15454,1.16799,1.15412,1.16147
2015-01-22,1.16146,1.16505,1.1316,1.13467
2015-01-23,1.13468,1.1374,1.11146,1.1202
2015-01-25,1.11521,1.11562,1.10979,1.11417
2015-01-26,1.11417,1.12954,1.11381,1.12496
2015-01-27,1.12496,1.14225,1.12237,1.13678
2015-01-28,1.13678,1.13821,1.12725,1.1283
2015-01-29,1.12829,1.13678,1.12619,1.13337
2015-01-30,1.13338,1.13635,1.12783,1.12826
2015-02-01,1.13112,1.13192,1.13005,1.1307
2015-02-02,1.1307,1.13621,1.12922,1.13387
2015-02-03,1.13386,1.15338,1.13124,1.14565
2015-02-04,1.14564,1.14848,1.13039,1.13165
2015-02-05,1.13165,1.14988,1.13159,1.14705
2015-02-06,1.14705,1.14735,1.13119,1.13128
2015-02-08,1.12957,1.13254,1.12953,1.13135
2015-02-09,1.13135,1.13595,1.12703,1.13242
2015-02-10,1.13242,1.13454,1.12729,1.13185
2015-02-11,1.13185,1.13516,1.128,1.13108
2015-02-12,1.13109,1.14228,1.13034,1.14037
2015-02-13,1.14037,1.14427,1.138,1.13877
2015-02-15,1.1399,1.14006,1.13891,1.13975
2015-02-16,1.13975,1.1429,1.13193,1.13322
2015-02-17,1.13322,1.14489,1.13218,1.14039
2015-02-18,1.14039,1.14156,1.13339,1.13995
2015-02-19,1.13995,1.145,1.13552,1.13657
2015-02-20,1.13655,1.14297,1.1279,1.13773
2015-02-22,1.13911,1.13961,1.13771,1.13802
2015-02-23,1.13802,1.13932,1.12951,1.13336
2015-02-24,1.13336,1.13581,1.12883,1.13393
2015-02-25,1.13392,1.13886,1.13358,1.13638
2015-02-26,1.13637,1.13796,1.11836,1.12026
2015-02-27,1.12024,1.12451,1.11756,1.11953
2015-03-01,1.11808,1.11867,1.11601,1.11607
2015-03-02,1.11609,1.12405,1.11609,1.11766
2015-03-03,1.11765,1.12175,1.11546,1.11827
2015-03-04,1.11826,1.11856,1.10616,1.1079
2015-03-05,1.10791,1.11142,1.09874,1.10316
2015-03-06,1.10316,1.10325,1.0839,1.0844
2015-03-08,1.08302,1.08463,1.08228,1.08446
2015-03-09,1.08445,1.09065,1.08296,1.08348
2015-03-10,1.08351,1.08368,1.06679,1.07066
2015-03-11,1.07065,1.0717,1.05112,1.05477
2015-03-12,1.05478,1.06837,1.0494,1.06264
2015-03-13,1.06267,1.06347,1.04624,1.04943
2015-03-15,1.04701,1.05054,1.04697,1.04837
2015-03-16,1.04837,1.06193,1.04834,1.05717
2015-03-17,1.05715,1.06507,1.05514,1.0595
2015-03-18,1.05948,1.10351,1.05799,1.08485
2015-03-19,1.08486,1.09193,1.06128,1.06688
2015-03-20,1.0669,1.08816,1.06555,1.0816
2015-03-22,1.08404,1.08828,1.08155,1.08251
2015-03-23,1.08253,1.09713,1.07673,1.09441
2015-03-24,1.09441,1.10292,1.08904,1.09045
2015-03-25,1.09045,1.10144,1.09042,1.09632
2015-03-26,1.09631,1.10522,1.08564,1.08848
2015-03-27,1.0885,1.09485,1.08011,1.08874
2015-03-29,1.08861,1.0895,1.08802,1.08828
2015-03-30,1.08828,1.08842,1.08098,1.08292
2015-03-31,1.08289,1.08455,1.0713,1.07382
2015-04-01,1.07398,1.07999,1.07184,1.07695
2015-04-02,1.07694,1.0905,1.07502,1.08697
2015-04-03,1.08699,1.1027,1.08638,1.09713
2015-04-05,1.10004,1.10178,1.09877,1.09946
2015-04-06,1.09946,1.10356,1.091,1.09343
2015-04-07,1.09343,1.09547,1.08032,1.0822
2015-04-08,1.0822,1.08873,1.07629,1.07846
2015-04-09,1.07848,1.07886,1.06377,1.06665
2015-04-10,1.06665,1.06837,1.05679,1.06022
2015-04-12,1.05853,1.0617,1.05849,1.06064
2015-04-13,1.06064,1.0619,1.05203,1.05719
2015-04-14,1.05717,1.07074,1.05315,1.06466
2015-04-15,1.06466,1.07017,1.05708,1.06763
2015-04-16,1.06763,1.08175,1.06247,1.0758
2015-04-17,1.07581,1.08487,1.07335,1.08048
2015-04-19,1.08186,1.0821,1.07887,1.08082
2015-04-20,1.08082,1.08185,1.07124,1.07485
2015-04-21,1.07485,1.07811,1.06599,1.07384
2015-04-22,1.07383,1.08008,1.07086,1.07245
2015-04-23,1.07247,1.08452,1.06659,1.08138
2015-04-24,1.08138,1.09,1.07848,1.08706
2015-04-26,1.08634,1.08744,1.08594,1.08655
2015-04-27,1.08657,1.09266,1.08192,1.08764
2015-04-28,1.08761,1.0991,1.08598,1.09677
2015-04-29,1.09678,1.11879,1.09595,1.11121
2015-04-30,1.11121,1.12662,1.10712,1.12143
2015-05-01,1.12117,1.129,1.11746,1.11948
2015-05-03,1.11918,1.12005,1.11822,1.11885
2015-05-04,1.11885,1.12245,1.11228,1.11487
2015-05-05,1.11487,1.12231,1.10663,1.11797
2015-05-06,1.11794,1.137,1.1175,1.13391
2015-05-07,1.13391,1.13916,1.12282,1.12444
2015-05-08,1.12445,1.1288,1.1179,1.12015
2015-05-10,1.11975,1.12065,1.11919,1.11958
2015-05-11,1.11958,1.12025,1.1131,1.11456
2015-05-12,1.11457,1.12787,1.11343,1.12189
2015-05-13,1.12187,1.13827,1.12023,1.13469
2015-05-14,1.13469,1.14447,1.13406,1.14022
2015-05-15,1.14022,1.14669,1.13239,1.14484
2015-05-17,1.14469,1.14492,1.14375,1.1444
2015-05-18,1.14441,1.14468,1.12987,1.13241
2015-05-19,1.13242,1.13259,1.11184,1.11425
2015-05-20,1.11425,1.11522,1.10621,1.11012
2015-05-21,1.11014,1.11813,1.10797,1.11091
2015-05-22,1.11092,1.12083,1.10023,1.10074
2015-05-24,1.10016,1.10095,1.09644,1.09911
2015-05-25,1.09911,1.10067,1.0959,1.09682
2015-05-26,1.09683,1.09706,1.08633,1.08864
2015-05-27,1.08864,1.0929,1.08192,1.08975
2015-05-28,1.08975,1.09742,1.08671,1.09624
2015-05-29,1.09624,1.10062,1.09258,1.09831
2015-05-31,1.09803,1.09885,1.09521,1.09579
2015-06-01,1.09571,1.0979,1.08873,1.09215
2015-06-02,1.09219,1.11942,1.09159,1.11476
2015-06-03,1.11477,1.1285,1.10794,1.12609
2015-06-04,1.12609,1.13798,1.11798,1.12073
2015-06-05,1.12071,1.12801,1.10495,1.11124
2015-06-07,1.10966,1.11111,1.10945,1.11023
2015-06-08,1.11023,1.13068,1.10842,1.128
2015-06-09,1.12802,1.13454,1.1214,1.12926
2015-06-10,1.12926,1.13865,1.126,1.13099
2015-06-11,1.13099,1.13315,1.1182,1.12458
2015-06-12,1.12457,1.12965,1.11512,1.12648
2015-06-14,1.12102,1.1231,1.12086,1.12242
2015-06-15,1.1224,1.12944,1.11891,1.12753
2015-06-16,1.12752,1.13298,1.12048,1.12413
2015-06-17,1.12414,1.13702,1.12065,1.13631
2015-06-18,1.13626,1.14364,1.13383,1.13712
2015-06-19,1.13714,1.13872,1.1292,1.13487
2015-06-21,1.13771,1.1378,1.13575,1.13613
2015-06-22,1.13613,1.14102,1.1312,1.13451
2015-06-23,1.1345,1.1346,1.11351,1.11745
2015-06-24,1.11744,1.12347,1.11597,1.12054
2015-06-25,1.12056,1.12276,1.11537,1.12025
2015-06-26,1.12029,1.12197,1.11301,1.11625
2015-06-28,1.10049,1.10161,1.09545,1.09743
2015-06-29,1.09742,1.12783,1.09742,1.12181
2015-06-30,1.12184,1.12435,1.11124,1.11337
2015-07-01,1.11318,1.11713,1.10321,1.10368
2015-07-02,1.10368,1.11214,1.10365,1.10858
2015-07-03,1.10857,1.11177,1.1065,1.11092
2015-07-05,1.09932,1.1039,1.0969,1.09945
2015-07-06,1.09946,1.10954,1.09936,1.10472
2015-07-07,1.10474,1.10517,1.09163,1.10074
2015-07-08,1.10073,1.10927,1.09743,1.10709
2015-07-09,1.10708,1.11249,1.09915,1.10605
2015-07-10,1.10606,1.12157,1.10549,1.11519
2015-07-12,1.10922,1.11443,1.10918,1.11292
2015-07-13,1.11292,1.11968,1.0981,1.09825
2015-07-14,1.09828,1.10832,1.09653,1.10063
2015-07-15,1.10063,1.10355,1.09299,1.09376
2015-07-16,1.09376,1.09482,1.08553,1.08833
2015-07-17,1.08833,1.09069,1.08279,1.08279
2015-07-19,1.08295,1.0844,1.08282,1.083
2015-07-20,1.08299,1.08702,1.08086,1.08333
2015-07-21,1.08334,1.09685,1.08116,1.09364
2015-07-22,1.09363,1.09666,1.08693,1.0924
2015-07-23,1.0924,1.10179,1.09216,1.09871
2015-07-24,1.0987,1.09957,1.09253,1.09812
2015-07-26,1.09813,1.09827,1.09689,1.09721
2015-07-27,1.09723,1.11292,1.0971,1.10884
2015-07-28,1.10884,1.10996,1.10221,1.1065
2015-07-29,1.10651,1.1084,1.09669,1.09812
2015-07-30,1.09815,1.09847,1.08933,1.09404
2015-07-31,1.09404,1.1114,1.09211,1.09841
2015-08-02,1.09705,1.0983,1.0966,1.09674
2015-08-03,1.09675,1.09957,1.09413,1.09506
2015-08-04,1.09507,1.09875,1.08789,1.0885
2015-08-05,1.08849,1.09342,1.08481,1.09029
2015-08-06,1.09029,1.09439,1.08737,1.09223
2015-08-07,1.09223,1.09783,1.08553,1.09647
2015-08-09,1.09627,1.09675,1.09581,1.09583
2015-08-10,1.09583,1.10414,1.09254,1.10155
2015-08-11,1.10155,1.10882,1.09604,1.10417
2015-08-12,1.10416,1.12133,1.10242,1.11546
2015-08-13,1.11547,1.1189,1.108,1.11581
2015-08-14,1.11581,1.11887,1.10978,1.11079
2015-08-16,1.11155,1.11177,1.10913,1.1094
2015-08-17,1.1094,1.11249,1.10588,1.10755
2015-08-18,1.10756,1.10938,1.10175,1.10298
2015-08-19,1.10298,1.11342,1.10178,1.11181
2015-08-20,1.11181,1.12446,1.11072,1.12349
2015-08-21,1.12349,1.13887,1.123,1.13828
2015-08-23,1.13748,1.1395,1.13697,1.13761
2015-08-24,1.13761,1.17139,1.13692,1.15804
2015-08-25,1.15806,1.15845,1.13968,1.1553
2015-08-26,1.15534,1.15609,1.12914,1.13388
2015-08-27,1.13386,1.13644,1.1203,1.1243
2015-08-28,1.12429,1.13097,1.11559,1.118
2015-08-30,1.11703,1.12152,1.11693,1.12111
2015-08-31,1.12111,1.12624,1.11803,1.12239
2015-09-01,1.1224,1.1332,1.12232,1.12954
2015-09-02,1.12952,1.13005,1.12113,1.12118
2015-09-03,1.12122,1.12434,1.10873,1.1124
2015-09-04,1.11239,1.11895,1.10898,1.11499
2015-09-06,1.11627,1.11628,1.11421,1.1154
2015-09-07,1.11539,1.11778,1.11213,1.11594
2015-09-08,1.11594,1.12296,1.11525,1.12066
2015-09-09,1.12067,1.12246,1.11317,1.1218
2015-09-10,1.12181,1.13018,1.11717,1.12823
2015-09-11,1.12824,1.13495,1.12542,1.13348
2015-09-13,1.13311,1.13593,1.13265,1.1342
2015-09-14,1.1342,1.13732,1.12834,1.1308
2015-09-15,1.1308,1.13287,1.12588,1.12701
2015-09-16,1.12701,1.13204,1.1214,1.12907
2015-09-17,1.12908,1.14413,1.12846,1.14022
2015-09-18,1.14022,1.14599,1.12694,1.12974
2015-09-20,1.12807,1.12975,1.12807,1.12906
2015-09-21,1.12906,1.13299,1.11812,1.1188
2015-09-22,1.11881,1.12075,1.11132,1.11203
2015-09-23,1.11203,1.12129,1.11051,1.11874
2015-09-24,1.11874,1.12958,1.116,1.118
2015-09-25,1.11799,1.12131,1.11161,1.11922
2015-09-27,1.11831,1.12007,1.11831,1.11993
2015-09-28,1.11993,1.12477,1.11468,1.12292
2015-09-29,1.12293,1.12813,1.11939,1.1253
2015-09-30,1.12531,1.12614,1.11574,1.11696
2015-10-01,1.11704,1.1209,1.11351,1.11918
2015-10-02,1.11917,1.13183,1.11505,1.12077
2015-10-04,1.12173,1.12247,1.1207,1.12192
2015-10-05,1.1219,1.12892,1.11734,1.11952
2015-10-06,1.11952,1.12796,1.1172,1.12676
2015-10-07,1.12676,1.12841,1.12115,1.12378
2015-10-08,1.12377,1.13273,1.12377,1.12844
2015-10-09,1.12843,1.13871,1.12671,1.13571
2015-10-11,1.13603,1.13692,1.13544,1.13675
2015-10-12,1.13675,1.13968,1.13517,1.13518
2015-10-13,1.13519,1.1411,1.13442,1.13833
2015-10-14,1.13836,1.14891,1.13832,1.14736
2015-10-15,1.14736,1.1495,1.13632,1.13663
2015-10-16,1.13662,1.1395,1.13344,1.13466
2015-10-18,1.13552,1.13606,1.13513,1.13578
2015-10-19,1.13578,1.13789,1.13058,1.13285
2015-10-20,1.13286,1.13871,1.1324,1.13543
2015-10-21,1.13544,1.13775,1.13345,1.13459
2015-10-22,1.13459,1.13509,1.10719,1.10818
2015-10-23,1.1082,1.11398,1.09966,1.10165
2015-10-25,1.1002,1.10245,1.09993,1.10186
2015-10-26,1.10186,1.10682,1.10039,1.10589
2015-10-27,1.10589,1.10784,1.10303,1.10325
2015-10-28,1.10327,1.10956,1.08969,1.09236
2015-10-29,1.09236,1.09978,1.09036,1.09886
2015-10-30,1.09886,1.10722,1.09655,1.10044
2015-11-01,1.10354,1.10377,1.10186,1.10228
2015-11-02,1.10227,1.10525,1.10002,1.10146
2015-11-03,1.10145,1.10301,1.09363,1.09617
2015-11-04,1.09617,1.09657,1.08442,1.08636
2015-11-05,1.08635,1.08972,1.08336,1.08835
2015-11-06,1.08834,1.08937,1.07056,1.07377
2015-11-08,1.07284,1.07354,1.07195,1.07292
2015-11-09,1.07291,1.07899,1.07266,1.07599
2015-11-10,1.07601,1.0764,1.06744,1.07366
2015-11-11,1.07365,1.07737,1.07059,1.07633
2015-11-12,1.07633,1.083,1.06912,1.08081
2015-11-13,1.08082,1.08094,1.0714,1.07701
